"completeID","fresh_weight","width","height","diameter","thickness","accession","species","H_div_W","FW_div_W","FW_div_D","FW_div_H","FW_div_T","D_div_W","Area","dry_weight","Theo_Area","PartRatio","Pade_Peri","Pade_Derived_Diam"
"PARL 325-2-2",1667.6,27.4,42,104.4,19.8,325,"O. crassa",1.53284671532847,60.8613138686131,15.9731800766284,39.7047619047619,84.2222222222222,3.81021897810219,832.178,110.847311827957,903.836206437784,0.0442574890581269,220.445604227971,70.1700151915226
"PARL 325-2-3",1693.9,23.2,40.5,101.5,27.4,325,"O. crassa",1.74568965517241,73.0129310344828,16.6886699507389,41.8246913580247,61.8211678832117,4.375,735.817,112.59550342131,737.960114328242,0.0737587149338663,203.826921253836,64.880124105501
"PARL 325-2-4",835.2,17.3,35.1,82.4,22.2,325,"O. crassa",2.02890173410405,48.2774566473988,10.1359223300971,23.7948717948718,37.6216216216216,4.76300578034682,427.856,55.516715542522,476.917326759833,0.115392459646874,169.403683034219,53.9228670657371
"PARL 325-2-5",1165.9,20.5,43.2,100.5,22.9,325,"O. crassa",2.10731707317073,56.8731707317073,11.6009950248756,26.9884259259259,50.9126637554585,4.90243902439024,658.074,77.4987292277615,695.54861350478,0.126990972696288,206.524872465776,65.738908648703
"PARL 325-2-6",1611.4,26.6,44.2,108.8,21.2,325,"O. crassa",1.66165413533835,60.5789473684211,14.8106617647059,36.4570135746606,76.0094339622642,4.09022556390977,822.722,107.111632453568,923.408328669648,0.0617957802674838,225.87446754323,71.8980760555099
"PARL 325-2-7",1239.9,22.8,36.4,91.3,22.2,325,"O. crassa",1.59649122807018,54.3815789473684,13.5805038335159,34.0631868131868,55.8513513513514,4.00438596491228,610.439,82.4175953079179,651.81764376681,0.0527757487216946,188.444325845612,59.983691911898
"PARL 325-2-8",2069.6,25,43.5,108,27.3,325,"O. crassa",1.74,82.784,19.162962962963,47.5770114942529,75.8095238095238,4.32,873.882,137.56871945259,854.120502694725,0.0729394213863285,219.141442392773,69.7548875861953
"PARL 325-3-1",1826.1,26.1,48.4,117.3,19.6,325,"O. crassa",1.8544061302682,69.9655172413793,15.5677749360614,37.7293388429752,93.1683673469388,4.49425287356322,873.507,121.382991202346,992.146375930193,0.0895977658664024,239.321242048714,76.1783173178896
"PARL 325-3-2",2529.6,28.5,48.8,118.7,27.7,325,"O. crassa",1.71228070175439,88.7578947368421,21.3108677337826,51.8360655737705,91.3212996389892,4.16491228070175,1003.913,168.145454545455,1092.33176565317,0.0689656903681662,247.050471385961,78.6386074285172
"PARL 325-3-3",1957.9,25.4,44.6,110.7,27,325,"O. crassa",1.75590551181102,77.0826771653543,17.6865401987353,43.8991031390135,72.5148148148148,4.35826771653543,876.808,130.143890518084,889.730455423165,0.0752326530612245,224.067437934236,71.3228806663402
"PARL 325-3-4",2055.9,26.3,43.6,112.4,20.5,325,"O. crassa",1.65779467680608,78.171102661597,18.2909252669039,47.1536697247706,100.287804878049,4.27376425855513,921.74,136.658064516129,900.600366004586,0.0612544796265255,222.97323096913,70.9745837718157
"PARL 325-3-5",1440.5,19.5,46.4,109.6,25,325,"O. crassa",2.37948717948718,73.8717948717949,13.1432481751825,31.0452586206897,57.62,5.62051282051282,703.941,95.7517106549365,710.628258242011,0.166622532415648,215.748674699545,68.6749360879158
"PARL 325-3-6",1966.4,25.4,40,106.4,26.4,325,"O. crassa",1.5748031496063,77.4173228346457,18.4812030075188,49.16,74.4848484848485,4.18897637795276,860.859,130.70889540567,797.964534011807,0.0498368076013055,208.028103234681,66.2174018636612
"PARL 325-3-7",1256,18.3,39.1,94.6,25.8,325,"O. crassa",2.13661202185792,68.6338797814208,13.276955602537,32.1227621483376,48.6821705426357,5.16939890710382,586.023,83.4877810361681,561.975947855776,0.131311537107407,186.29741832098,59.3003100220851
"PARL 325-3-8",1758.2,25.3,42.8,105.6,26.3,325,"O. crassa",1.69169960474308,69.4940711462451,16.6496212121212,41.0794392523364,66.851711026616,4.17391304347826,804.08,116.869599217986,850.460547253293,0.0660361694924756,217.489266964314,69.2289838136068
"PARL 325-4-1",1272.3,20.8,40.7,96.3,22.4,325,"O. crassa",1.95673076923077,61.1682692307692,13.2118380062305,31.2604422604423,56.7991071428571,4.62980769230769,613.783,84.5712609970674,664.886669205744,0.10470222751008,198.299257965264,63.1206142332533
"PARL 325-4-2",1678.5,22.3,40.6,99.4,39.8,325,"O. crassa",1.82062780269058,75.2690582959641,16.8863179074447,41.3423645320197,42.1733668341709,4.45739910313901,690.986,111.571847507331,711.083789176782,0.0846449179938378,201.81036773339,64.2382351839244
"PARL 325-4-3",1226.1,23.8,39.7,101.3,18.3,325,"O. crassa",1.66806722689076,51.5168067226891,12.1036525172754,30.8841309823678,67,4.2563025210084,723.111,81.500293255132,742.091308667713,0.0626970053940108,202.630455636726,64.499277271096
"PARL 325-4-4",1250.7,23.3,32.1,91.6,18.9,325,"O. crassa",1.37768240343348,53.6781115879828,13.6539301310044,38.9626168224299,66.1746031746032,3.931330472103,668.276,83.1354838709677,587.422848349854,0.0252316594768601,175.143831500235,55.7500130706328
"PARL 325-4-5",1244.2,23.9,38.8,94.4,23.9,325,"O. crassa",1.6234309623431,52.0585774058577,13.1800847457627,32.0670103092784,52.0585774058577,3.94979079497908,641.542,82.7034213098729,728.315424881722,0.0564725573539474,199.768776304685,63.5883764486194
"PARL 325-4-6",1191.4,19.7,42.9,98.9,23.1,325,"O. crassa",2.17766497461929,60.4771573604061,12.046511627907,27.7715617715618,51.5757575757576,5.02030456852792,591.612,79.1937438905181,663.763549832085,0.137349569761863,203.476649466583,64.7686291327671
"PARL 325-4-7",1490.1,20.4,46.8,106,23.4,325,"O. crassa",2.29411764705882,73.0441176470588,14.0575471698113,31.8397435897436,63.6794871794872,5.19607843137255,666.627,99.0486803519061,749.835334558812,0.154336734693878,219.342454455062,69.8188717128642
"PARL 325-4-8",2437.8,29.8,48.1,122.8,25.6,325,"O. crassa",1.61409395973154,81.8053691275168,19.8517915309446,50.6819126819127,95.2265625,4.12080536912752,1073.268,162.043401759531,1125.77401945063,0.055185790017484,248.118281762601,78.9785020279712
"PARL 326-1-1",1298.5,19.4,33.6,83.1,32.7,326,"O. ficus-indica",1.7319587628866,66.9329896907217,15.6257521058965,38.6458333333333,39.7094801223242,4.28350515463918,507.246,110.462673611111,511.953938828993,0.0717835528657886,169.506131048587,53.9554772815303
"PARL 326-1-2",455.9,14,25.2,62.7,20.4,326,"O. ficus-indica",1.8,32.5642857142857,7.27113237639553,18.0912698412698,22.3480392156863,4.47857142857143,286.875,38.7831597222222,277.08847204662,0.0816326530612245,125.676796112982,40.0041666666667
"PARL 326-1-3",542.4,14.6,27.9,68.1,21.2,326,"O. ficus-indica",1.91095890410959,37.1506849315069,7.9647577092511,19.4408602150538,25.5849056603774,4.66438356164384,315.331,46.1416666666667,319.924087878317,0.0979321799307958,136.807117767421,43.5470580856804
"PARL 326-1-4",908.7,17.1,32.3,78.9,26.6,326,"O. ficus-indica",1.88888888888889,53.140350877193,11.5171102661597,28.1331269349845,34.1616541353383,4.6140350877193,427.512,77.3026041666667,433.798967589313,0.0946745562130177,158.89018598409,50.576317016317
"PARL 326-1-5",1163,18.4,34.4,83.8,26.3,326,"O. ficus-indica",1.8695652173913,63.2065217391304,13.8782816229117,33.8081395348837,44.2205323193916,4.55434782608696,513.085,98.9357638888889,497.125621504049,0.0918273645546373,169.706451573547,54.0192412850308
"PARL 326-1-6",1445.3,19.3,38.9,94.7,29.7,326,"O. ficus-indica",2.01554404145078,74.8860103626943,15.2618796198522,37.1542416452442,48.6632996632997,4.90673575129534,600.335,122.950868055556,589.653379133902,0.113413870880127,188.062679709373,59.8622101737091
"PARL 326-1-7",855.3,17.4,28.1,72.6,25.5,326,"O. ficus-indica",1.61494252873563,49.1551724137931,11.7809917355372,30.4377224199288,33.5411764705882,4.17241379310345,392.06,72.7598958333333,384.012578011548,0.0553024996981041,144.925661207532,46.13127072408
"PARL 326-1-8",1041.3,17.2,35.5,82.6,25.9,326,"O. ficus-indica",2.06395348837209,60.5406976744186,12.6065375302663,29.3323943661972,40.2046332046332,4.80232558139535,473.683,88.5828125,479.564118570482,0.120581574124416,170.591644961571,54.3010070916232
"PARL 326-2-1",892.1,18.2,34.8,82.8,20.3,326,"O. ficus-indica",1.91208791208791,49.0164835164835,10.774154589372,25.6350574712644,43.9458128078818,4.54945054945055,478.74,75.8904513888889,497.439780769408,0.0980989676041296,170.613554348042,54.3079810659371
"PARL 326-2-2",744.8,16.4,28.7,69.1,26.8,326,"O. ficus-indica",1.75,45.4146341463415,10.7785817655572,25.9512195121951,27.7910447761194,4.21341463414634,362.016,63.3597222222222,369.671207547911,0.0743801652892562,144.33296245517,45.9426088516746
"PARL 326-2-3",893.1,17.5,30.5,80.4,21.6,326,"O. ficus-indica",1.74285714285714,51.0342857142857,11.1082089552239,29.2819672131148,41.3472222222222,4.59428571428571,474.086,75.9755208333333,419.206269713388,0.0733506944444444,153.574617307499,48.8843189558694
"PARL 326-2-4",592,15.4,28.2,66.1,21.3,326,"O. ficus-indica",1.83116883116883,38.4415584415584,8.95612708018154,20.9929078014184,27.7934272300469,4.29220779220779,322.372,50.3611111111111,341.082714400244,0.0861880313104957,139.941055864176,44.5446215645655
"PARL 326-2-5",1177.3,19.6,33,86.2,24.6,326,"O. ficus-indica",1.68367346938776,60.0663265306122,13.6577726218097,35.6757575757576,47.8577235772358,4.39795918367347,552.097,100.152256944444,507.99553208547,0.0648990154549003,167.939932451873,53.4569407844691
"PARL 326-2-6",783.5,16.1,29.7,70.8,31.9,326,"O. ficus-indica",1.84472049689441,48.6645962732919,11.066384180791,26.3804713804714,24.5611285266458,4.39751552795031,349.345,66.6519097222222,375.553839791758,0.0881752826986518,147.074590931517,46.8152962999387
"PARL 326-2-7",607.4,14.3,24.5,63.6,26,326,"O. ficus-indica",1.71328671328671,42.4755244755245,9.55031446540881,24.7918367346939,23.3615384615385,4.44755244755245,299.438,51.6711805555556,275.164246546296,0.0691093633754916,124.009052051111,39.473307244149
"PARL 326-2-8",809.7,18.1,31.6,76.9,24.4,326,"O. ficus-indica",1.74585635359116,44.7348066298343,10.5292587776333,25.623417721519,33.1844262295082,4.24861878453039,421.613,68.8807291666667,449.216333536805,0.0737827366614172,159.030742266395,50.62105747054
"PARL 326-3-1",695.9,15.5,31.4,73.9,21.6,326,"O. ficus-indica",2.0258064516129,44.8967741935484,9.41677943166441,22.1624203821656,32.2175925925926,4.76774193548387,370.314,59.1998263888889,382.253286125538,0.114934011029228,151.605621058395,48.2575679839206
"PARL 326-3-2",1097,18.9,36.6,88.2,22.7,326,"O. ficus-indica",1.93650793650794,58.042328042328,12.437641723356,29.9726775956284,48.3259911894273,4.66666666666667,528.902,93.3211805555556,543.291325548551,0.101709276844412,178.820776873491,56.9204211338978
"PARL 326-3-3",1094.5,19.9,32.1,81.1,29.1,326,"O. ficus-indica",1.61306532663317,55,13.4956843403206,34.0965732087227,37.6116838487972,4.07537688442211,498.697,93.1085069444444,501.704492796656,0.0550443786982249,165.618711014726,52.7180730530035
"PARL 326-3-4",628.1,16.5,25.1,65.8,24.1,326,"O. ficus-indica",1.52121212121212,38.0666666666667,9.54559270516717,25.0239043824701,26.0622406639004,3.98787878787879,323.897,53.4321180555556,325.272649371053,0.0427376109467456,132.090371766145,42.0456712028562
"PARL 326-3-5",785,16.3,29.9,74.2,23.4,326,"O. ficus-indica",1.83435582822086,48.159509202454,10.5795148247978,26.2541806020067,33.5470085470086,4.5521472392638,387.221,66.7795138888889,382.779502895014,0.0866550476940087,148.30329974351,47.2064064620372
"PARL 326-3-6",913.3,18.7,30.9,80.3,24.8,326,"O. ficus-indica",1.6524064171123,48.8395721925134,11.373599003736,29.5566343042071,36.8266129032258,4.29411764705882,476.175,77.6939236111111,453.826620755947,0.0605001300728408,158.188872129333,50.3530818830301
"PARL 326-3-7",953,19.4,34.8,82.7,21.4,326,"O. ficus-indica",1.79381443298969,49.1237113402062,11.5235792019347,27.3850574712644,44.5327102803738,4.26288659793815,501.636,81.0711805555556,530.238008072885,0.0807314715213573,173.72864338275,55.2995447020276
"PARL 326-3-8",831.7,14.9,31.3,75.7,24,326,"O. ficus-indica",2.1006711409396,55.8187919463087,10.9867899603699,26.5718849840256,34.6541666666667,5.08053691275168,384.254,70.7522569444445,366.286141463668,0.126009632503139,149.751070882644,47.6672463285553
"PARL 326-4-1",1224.1,19.2,35.9,88.6,28,326,"O. ficus-indica",1.86979166666667,63.7552083333333,13.8160270880361,34.0974930362117,43.7178571428571,4.61458333333333,527.801,104.133506944444,541.359246066593,0.0918606987460516,177.100427157839,56.3728168117124
"PARL 326-4-2",788,14.1,32.9,76.1,13,326,"O. ficus-indica",2.33333333333333,55.886524822695,10.3547963206307,23.951367781155,60.6153846153846,5.39716312056738,329.284,67.0347222222222,364.338354018442,0.16,153.622571763602,48.8995833333333
"PARL 326-4-3",906.6,18,32.9,79.1,27,326,"O. ficus-indica",1.82777777777778,50.3666666666667,11.4614412136536,27.5562310030395,33.5777777777778,4.39444444444444,426.017,77.1239583333333,465.112792363969,0.085691347493641,163.351477559933,51.9963902300565
"PARL 326-4-4",1073.4,18.5,33.7,80.6,30.6,326,"O. ficus-indica",1.82162162162162,58.0216216216216,13.317617866005,31.8516320474777,35.078431372549,4.35675675675676,453.161,91.3135416666667,489.656484970139,0.0847902996139223,167.486171700975,53.3125042514962
"PARL 326-4-5",1012.2,19.7,29.6,78.1,25.2,326,"O. ficus-indica",1.50253807106599,51.3807106598985,12.9603072983355,34.1959459459459,40.1666666666667,3.96446700507614,473.002,86.1072916666667,457.98137704032,0.0403252019140174,156.445890164822,49.7982734922865
"PARL 326-4-6",924.8,17.6,31.4,77.3,27.1,326,"O. ficus-indica",1.78409090909091,52.5454545454545,11.9637774902975,29.4522292993631,34.1254612546125,4.39204545454545,428.388,78.6722222222222,434.042441019966,0.079316951270304,157.005952216444,49.976546780194
"PARL 326-4-7",1233.6,19.5,36.7,90.5,24.1,326,"O. ficus-indica",1.88205128205128,63.2615384615385,13.6309392265193,33.6130790190736,51.1867219917012,4.64102564102564,555.781,104.941666666667,562.070195635384,0.0936664935854409,180.716671442321,57.5239031183186
"PARL 326-4-8",783.5,17.2,31.7,74.3,25.4,326,"O. ficus-indica",1.84302325581395,45.5523255813954,10.5450874831763,24.7160883280757,30.8464566929134,4.31976744186047,382.306,66.6519097222222,428.230494610825,0.0879261963608382,157.019746046976,49.9809374928208
"PARL 390-1-1",1016,21.9,34.3,89.9,18.5,390,"O. robusta",1.5662100456621,46.3926940639269,11.301446051168,29.6209912536443,54.9189189189189,4.10502283105023,595.133,84.9051643192488,589.967538399261,0.0486822608629577,178.712930380446,56.8860925289716
"PARL 390-1-2",1196.1,25,28.5,82.5,25.1,390,"O. robusta",1.14,47.844,14.4981818181818,41.9684210526316,47.6533864541833,3.3,573.089,99.9557746478873,559.596191420682,0.00427984976853874,168.255089281436,53.5572583190175
"PARL 390-1-3",1043,22.1,29.1,80.8,26.1,390,"O. robusta",1.31674208144796,47.1945701357466,12.9084158415842,35.8419243986254,39.9616858237548,3.65610859728507,549.63,87.1615023474179,505.097412862533,0.0186920166015625,161.602076689146,51.4395386379864
"PARL 390-1-4",1162.8,25.1,33.4,92.3,20.6,390,"O. robusta",1.33067729083665,46.3266932270916,12.5980498374865,34.814371257485,56.4466019417476,3.67729083665339,679.157,97.1729577464789,658.430696302617,0.0201300314120827,184.709229997415,58.7947739775728
"PARL 390-1-5",421.5,17.5,23.7,66.6,13.9,390,"O. robusta",1.35428571428571,24.0857142857143,6.32882882882883,17.7848101265823,30.3237410071942,3.80571428571429,362.294,35.2239436619718,325.743888269092,0.0226458667169384,130.167444503051,41.4335844446011
"PARL 390-1-6",1512,29.5,38.8,107.2,21.5,390,"O. robusta",1.31525423728814,51.2542372881356,14.1044776119403,38.9690721649485,70.3255813953488,3.63389830508475,939.224,126.354929577465,898.966737824719,0.0185406301113209,215.566505461486,68.616949818483
"PARL 390-1-7",850.3,23.5,30.1,84.5,15.7,390,"O. robusta",1.28085106382979,36.1829787234043,10.0627218934911,28.2491694352159,54.1592356687898,3.59574468085106,590.339,71.0579342723005,555.551390879185,0.0151620628202272,169.028255926113,53.8033649056856
"PARL 390-1-8",1615.4,24.2,35.6,95.4,33.4,390,"O. robusta",1.47107438016529,66.7520661157025,16.9329140461216,45.376404494382,48.3652694610779,3.94214876033058,712.298,134.995868544601,676.63622573017,0.0363418753705216,189.578015103259,60.3445564104672
"PARL 390-2-1",1539.5,27.8,34.8,95.7,23.8,390,"O. robusta",1.25179856115108,55.3776978417266,16.0867293625914,44.2385057471264,64.6848739495798,3.44244604316547,714.156,128.653051643192,759.825599197227,0.0125039553328093,197.278950591625,62.795840309278
"PARL 390-2-2",1337.4,23.7,36,94.9,22.7,390,"O. robusta",1.51898734177215,56.4303797468354,14.0927291886196,37.15,58.9162995594714,4.0042194092827,642.052,111.763943661972,670.101713010703,0.0424484230196207,189.548751597691,60.3352415473407
"PARL 390-2-3",1309.4,25.5,36,100.4,24.2,390,"O. robusta",1.41176470588235,51.3490196078431,13.0418326693227,36.3722222222222,54.1074380165289,3.93725490196078,652.624,109.424037558685,720.995513998858,0.0291493158834027,194.618501988816,61.9489932173198
"PARL 390-2-4",1869.8,24,34.3,93.4,32.1,390,"O. robusta",1.42916666666667,77.9083333333333,20.0192719486081,54.5131195335277,58.2492211838006,3.89166666666667,652.724,156.25558685446,646.539768108779,0.0312131313458217,184.586870873414,58.7558258587385
"PARL 390-2-5",2263.4,33.4,38.7,109.9,25.9,390,"O. robusta",1.15868263473054,67.7664670658683,20.5950864422202,58.4857881136951,87.3899613899614,3.29041916167665,944.334,189.147981220657,1015.18995804427,0.00540357532399331,226.814923184957,72.1974323837889
"PARL 390-2-6",1506.3,26.5,33,99.5,21.3,390,"O. robusta",1.24528301886792,56.8415094339623,15.1386934673367,45.6454545454545,70.7183098591549,3.75471698113208,360.734,125.878591549296,686.830693891069,0.0119341854388814,187.482878809238,59.6776538151781
"PARL 390-2-7",1160.9,21.6,31.1,82.5,27,390,"O. robusta",1.43981481481481,53.7453703703704,14.0715151515152,37.3279742765273,42.9962962962963,3.81944444444444,525.266,97.0141784037559,527.59907024387,0.0324957062460168,166.909699898532,53.1290075776724
"PARL 390-2-8",1619.8,25.8,34.6,94.6,28.2,390,"O. robusta",1.34108527131783,62.7829457364341,17.122621564482,46.8150289017341,57.4397163120567,3.66666666666667,712.049,135.363568075117,701.109232501634,0.0212271391605631,190.760513422005,60.72095731572
"PARL 390-3-1",1214,24.6,35.8,92.9,20.1,390,"O. robusta",1.45528455284553,49.349593495935,13.0678148546825,33.9106145251397,60.3980099502487,3.77642276422764,621.012,101.451643192488,691.684454540865,0.0343844568220692,191.38686356868,60.9203307596192
"PARL 390-3-2",1859.8,28.7,36.7,102.8,25.2,390,"O. robusta",1.2787456445993,64.801393728223,18.091439688716,50.6757493188011,73.8015873015873,3.58188153310105,814.715,155.419906103286,827.252031524898,0.0149631998802944,206.229466383383,65.6448779722384
"PARL 390-3-3",1407.3,22.8,34.5,93.9,24,390,"O. robusta",1.51315789473684,61.7236842105263,14.9872204472843,40.7913043478261,58.6375,4.11842105263158,653.365,117.605352112676,617.794195328433,0.0416929360489022,181.894520205976,57.8988240242195
"PARL 390-3-4",934.5,22.5,27.7,78.1,19.9,390,"O. robusta",1.23111111111111,41.5333333333333,11.9654289372599,33.7364620938628,46.9597989949749,3.47111111111111,494.991,78.0943661971831,489.49940533746,0.0107299884128823,158.13128680393,50.3347519046554
"PARL 390-3-5",1748.1,26.8,36.5,98.3,26.7,390,"O. robusta",1.36194029850746,65.2276119402985,17.7833163784334,47.8931506849315,65.4719101123596,3.66791044776119,778.468,146.085352112676,768.276483435384,0.0234820521651455,200.031965187074,63.6721520718175
"PARL 390-3-6",2064.4,30.7,37.2,105.7,27,390,"O. robusta",1.21172638436482,67.2442996742671,19.5307473982971,55.494623655914,76.4592592592593,3.44299674267101,844.605,172.5179342723,896.956118526422,0.00916404397873509,213.803126771408,68.0556489483456
"PARL 390-3-7",1496.6,21.6,41.1,98.9,26.5,390,"O. robusta",1.90277777777778,69.287037037037,15.1324570273003,36.4136253041362,56.4754716981132,4.5787037037037,653.224,125.067981220657,697.245073537719,0.0967239760994483,201.770487594817,64.225540941554
"PARL 390-3-8",1323.7,24.4,36.5,96,18.9,390,"O. robusta",1.49590163934426,54.25,13.7885416666667,36.2657534246575,70.037037037037,3.9344262295082,701.562,110.619061032864,699.475604321767,0.0394762740609522,193.215877404669,61.5025239455814
"PARL 390-4-1",2169.4,29.2,36.7,104.9,26.3,390,"O. robusta",1.25684931506849,74.2945205479452,20.6806482364156,59.1117166212534,82.4866920152091,3.59246575342466,867.278,181.292582159624,841.664087823242,0.0129524432337588,207.701889509093,66.1135648097976
"PARL 390-4-2",772.7,21.3,29.3,81.6,18.3,390,"O. robusta",1.37558685446009,36.2769953051643,9.46936274509804,26.3720136518771,42.224043715847,3.83098591549296,502.354,64.5730516431925,490.159139794714,0.0249964848693153,159.95953896438,50.9167026417633
"PARL 390-4-3",1380.5,26.4,27.1,86.2,27,390,"O. robusta",1.02651515151515,52.2916666666667,16.0150812064965,50.9409594095941,51.1296296296296,3.26515151515152,582.549,115.365727699531,561.90526202107,0.000171193990741551,168.08240041038,53.5022897441264
"PARL 390-4-4",657.8,20.3,22.4,70.6,20.7,390,"O. robusta",1.10344827586207,32.4039408866995,9.31728045325779,29.3660714285714,31.7777777777778,3.47783251231527,385.908,54.9710798122066,357.136252860088,0.00241870464928782,134.227133470049,42.7258235776278
"PARL 390-4-5",1633.9,25.7,34.1,92.6,29.9,390,"O. robusta",1.32684824902724,63.5758754863813,17.6447084233261,47.9149560117302,54.6454849498328,3.60311284046693,649.998,136.541877934272,688.299388456622,0.0197313229158511,188.795106482733,60.0953488565753
"PARL 390-4-6",1019.6,24.8,28.2,58.6,24.6,390,"O. robusta",1.13709677419355,41.1129032258064,17.3993174061433,36.1560283687943,41.4471544715447,2.36290322580645,517.946,85.2060093896714,549.276059553639,0.00411534353862584,166.675760459624,53.0545423414997
"PARL 390-4-7",1590.8,32.7,34.7,105.1,21,390,"O. robusta",1.0611620795107,48.6483180428135,15.1360608943863,45.8443804034582,75.7523809523809,3.21406727828746,876.922,132.940093896714,891.183442025451,0.000880521973425847,211.789958584619,67.4148376119398
"PARL 390-4-8",1194.9,23.3,33.4,90.7,23.9,390,"O. robusta",1.43347639484979,51.2832618025751,13.1742006615215,35.7754491017964,49.9958158995816,3.89270386266094,604.245,99.8554929577465,611.212558719162,0.0317304791143709,179.544152214316,57.1506786563041
"PARL 572-1-1",854,19.2,35.5,84.4,17,572,"O. ficus-indica",1.84895833333333,44.4791666666667,10.1184834123223,24.056338028169,50.2352941176471,4.39583333333333,513.687,53.5294117647059,535.327388171701,0.0887974626431691,175.681623264998,55.9211975060652
"PARL 572-1-2",1193.4,21.7,45,105.1,17,572,"O. ficus-indica",2.07373271889401,54.9953917050691,11.3549000951475,26.52,70.2,4.84331797235023,798.06,74.8032786885246,766.941306557608,0.122028191301651,215.987094658049,68.7508275177711
"PARL 572-1-3",705.8,17.7,30.5,78,19,572,"O. ficus-indica",1.72316384180791,39.8757062146893,9.04871794871795,23.1409836065574,37.1473684210526,4.40677966101695,462.863,44.2401157184185,423.997198510112,0.0705222017527246,154.106446138048,49.0536053303907
"PARL 572-1-4",1051.8,20.8,41.3,96.3,21,572,"O. ficus-indica",1.98557692307692,50.5673076923077,10.9221183800623,25.4673123486683,50.0857142857143,4.62980769230769,622.495,65.9276759884282,674.688438284944,0.108974408841384,200.445151260779,63.8036732839113
"PARL 572-1-5",868.2,19.4,31.8,79.7,23.4,572,"O. ficus-indica",1.63917525773196,44.7525773195876,10.8933500627353,27.3018867924528,37.1025641025641,4.10824742268041,484.885,54.4194792671167,484.527834963154,0.05865478515625,163.216968029305,51.9535745166715
"PARL 572-1-6",639.5,14.4,30,73.5,22,572,"O. ficus-indica",2.08333333333333,44.4097222222222,8.70068027210884,21.3166666666667,29.0681818181818,5.10416666666667,363.522,40.0843780135005,339.292006587698,0.123447772096421,143.825816382867,45.781179243121
"PARL 572-1-7",527.1,14,28,68,19.8,572,"O. ficus-indica",2,37.65,7.75147058823529,18.825,26.6212121212121,4.85714285714286,312.859,33.0390549662488,307.8760800518,0.111111111111111,135.638262818739,43.175
"PARL 572-1-8",548,15.4,30.3,72.6,13,572,"O. ficus-indica",1.96753246753247,35.5844155844156,7.54820936639118,18.0858085808581,42.1538461538462,4.71428571428571,414.154,34.3490838958534,366.482491004517,0.106301682076524,147.412279619405,46.922785947746
"PARL 572-2-1",808.2,19.6,38.3,91.7,14,572,"O. ficus-indica",1.95408163265306,41.234693877551,8.81352235550709,21.1018276762402,57.7285714285714,4.67857142857143,538.283,50.6586306653809,589.582693299196,0.104310033677265,186.673419243353,59.4199948328907
"PARL 572-2-2",797.1,18.8,36.7,83.7,20.7,572,"O. ficus-indica",1.95212765957447,42.3989361702128,9.52329749103943,21.7193460490463,38.5072463768116,4.45212765957447,488.408,49.9628736740598,541.893316817704,0.104020777534291,178.922881558736,56.952922064637
"PARL 572-2-3",817.1,19.7,36,86.2,14,572,"O. ficus-indica",1.82741116751269,41.4771573604061,9.47911832946636,22.6972222222222,58.3642857142857,4.3756345177665,503.087,51.2164898746384,557.00437748147,0.0856376652301861,178.753564698758,56.8990268342084
"PARL 572-2-4",590.1,18,31,79.2,17,572,"O. ficus-indica",1.72222222222222,32.7833333333333,7.45075757575758,19.0354838709677,34.7117647058824,4.4,443.798,36.9879459980714,438.252175175776,0.070387338608913,156.658992388998,49.8661060370094
"PARL 572-2-5",726.7,17.7,36.8,84.7,19.1,572,"O. ficus-indica",2.07909604519774,41.0564971751412,8.57969303423849,19.7472826086957,38.0471204188482,4.78531073446328,458.627,45.5501446480231,511.576947710562,0.122821311337429,176.515702532578,56.1866931827969
"PARL 572-2-6",693.6,19.2,38,81.8,22.2,572,"O. ficus-indica",1.97916666666667,36.125,8.47921760391198,18.2526315789474,31.2432432432432,4.26041666666667,395.54,43.4754098360656,573.026500014778,0.108024842290577,184.58576616778,58.755474220014
"PARL 572-2-7",956.5,19.8,38.6,89.2,23.3,572,"O. ficus-indica",1.94949494949495,48.3080808080808,10.7230941704036,24.779792746114,41.0515021459227,4.50505050505051,533.472,59.9541947926712,600.264108321402,0.103631075248639,188.253889190731,59.9230740419577
"PARL 572-2-8",763.9,18.3,36.8,90.4,16.5,572,"O. ficus-indica",2.01092896174863,41.7431693989071,8.45022123893805,20.758152173913,46.2969696969697,4.93989071038251,540.559,47.8818707810993,528.918539158377,0.112730195223336,178.015572432895,56.6641166000571
"PARL 572-3-1",943.3,19.7,42.2,96.9,18.6,572,"O. ficus-indica",2.14213197969543,47.8832487309645,9.73477812177502,22.3530805687204,50.7150537634409,4.91878172588833,567.712,59.1268081002893,652.932909158835,0.13212461602303,200.942829835942,63.9620892945274
"PARL 572-3-2",687.4,18.6,37.1,86.8,14.7,572,"O. ficus-indica",1.99462365591398,36.9569892473118,7.91935483870968,18.5283018867925,46.7619047619048,4.66666666666667,493.501,43.0867888138862,541.971856634043,0.110314618258238,179.84682544701,57.2470225385537
"PARL 572-3-3",607.7,15.2,30.6,73.3,20.3,572,"O. ficus-indica",2.01315789473684,39.9802631578947,8.29058663028649,19.859477124183,29.935960591133,4.82236842105263,351.851,38.0911282545805,365.304393759421,0.113060391678267,147.981439448909,47.1039551482956
"PARL 572-3-4",636.5,20.4,35.9,88.2,13.4,572,"O. ficus-indica",1.75980392156863,31.2009803921569,7.21655328798186,17.7298050139276,47.5,4.32352941176471,511.833,39.8963355834137,575.194198945755,0.0757960557657058,180.239393848097,57.3719809416232
